cc,provider,plan,channel,card_class,rate_bps,fixed_minor,monthly_fee_minor,fee_currency,small_ticket_threshold_minor,small_ticket_monthly_cap_minor,published_breakeven_minor,verified_url,verified_quote,verified_at,confidence,scheme,funding,issuer_region,tier,_traducida,rate_is_blended,online_surface,_ronda,_origen,monthly_minimum_fee_minor,currency,volume_band_min,volume_band_max,pricing_band_basis,txn_count_band_min,txn_count_band_max,source_type,seed_status,note,eligible_mix_prior,source_round,provenance,product,standard_monthly_fee_minor,promo_free_months,installation_fee_minor,deinstallation_fee_minor,comparison_eligible,valid_until
PL,Revolut Business,Grow,online,,170,100,17500,,,,,https://www.revolut.com/pl-PL/business/accept-payments-pricing/,"American Express karty konsumenckie krajowe: 1,7% + 1 zł online; 1,7% + 0,10 zł stacjonarnie.",2026-08-20,,any,any,domestic,consumer_a,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,PLN,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
PL,Revolut Business,Grow,online,,100,100,17500,,,,,https://www.revolut.com/pl-PL/business/accept-payments-pricing/,"Karty konsumenckie krajowe i europejskie: 1% + 1 zł online; 0,8% + 0,10 zł stacjonarnie.",2026-08-20,,any,any,any,consumer_v,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,PLN,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
PL,Revolut Business,Grow,online,,280,100,17500,,,,,https://www.revolut.com/pl-PL/business/accept-payments-pricing/,"Wszystkie karty międzynarodowe: 2,8% + 1 zł online; 2,6% + 0,10 zł stacjonarnie.",2026-08-20,,any,any,non_eea,visa_maste,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,PLN,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
PL,Revolut Business,Scale,online,,280,100,62500,,,,,https://www.revolut.com/pl-PL/business/accept-payments-pricing/,"American Express wszystkie karty międzynarodowe: 2,8% + 1 zł online; 2,6% + 0,10 zł stacjonarnie.",2026-08-20,,any,any,non_eea,amex,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,PLN,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
PL,Revolut Business,Scale,online,,280,100,62500,,,,,https://www.revolut.com/pl-PL/business/accept-payments-pricing/,"American Express karty komercyjne krajowe: 2,8% + 1 zł online; 2,6% + 0,10 zł stacjonarnie.",2026-08-20,,any,any,domestic,commercial,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,PLN,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
PL,Revolut Business,Scale,online,,170,100,62500,,,,,https://www.revolut.com/pl-PL/business/accept-payments-pricing/,"American Express karty konsumenckie krajowe: 1,7% + 1 zł online; 1,7% + 0,10 zł stacjonarnie.",2026-08-20,,any,any,domestic,consumer_a,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,PLN,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
PL,Revolut Business,Scale,online,,100,100,62500,,,,,https://www.revolut.com/pl-PL/business/accept-payments-pricing/,"Karty konsumenckie krajowe i europejskie: 1% + 1 zł online; 0,8% + 0,10 zł stacjonarnie.",2026-08-20,,any,any,any,consumer_v,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,PLN,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
PL,Revolut Business,Scale,online,,280,100,62500,,,,,https://www.revolut.com/pl-PL/business/accept-payments-pricing/,"Wszystkie karty międzynarodowe: 2,8% + 1 zł online; 2,6% + 0,10 zł stacjonarnie.",2026-08-20,,any,any,non_eea,visa_maste,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,PLN,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
PL,Viva.com,Default consumer pack (blended),in_store,,169,0,,,,,,https://www.viva.com/pl-pl/pricing,"Visa | 1,69% | –; minimalna opłata 0,15 PLN. Online Visa | 2,19% | 0,24 PLN; MOTO Visa | 2,19% | 0,99 PLN.",2026-08-20,,any,any,domestic,standard,,true,any,R5,patch_fino_r7.csv,,PLN,,,,,,published,SEEDABLE,"Published consumer pack total is 1,69%. The rendered HTML price cell spans Interchange + Scheme + Viva.com acq",,R7,primary_verified,,,,,,,
PL,Viva.com,Default IC++ other cards,in_store,,110,0,,,,,,https://www.viva.com/pl-pl/pricing,"Visa | ✓ | ✓ | 1,10% | –; minimalna opłata 0,15 PLN.",2026-08-20,,any,any,any,commercial,,false,any,R5,patch_fino_r7.csv,,PLN,,,,,,published,SEEDABLE,rate_bps is Viva.com acquiring margin only; interchange and scheme are added separately. Non-EEA +0.40% is pub,,R7,primary_verified,,,,,,,
PL,Viva.com,Default consumer pack (blended),moto,,219,99,,,,,,https://www.viva.com/pl-pl/pricing,"Visa | 1,69% | –; minimalna opłata 0,15 PLN. Online Visa | 2,19% | 0,24 PLN; MOTO Visa | 2,19% | 0,99 PLN. Vis",2026-08-20,,any,any,domestic,standard,,true,virtual_terminal_moto,R5,patch_fino_r7.csv,,PLN,,,,,,published,SEEDABLE,"Published consumer pack total is 2,19% + 0,99 PLN. The rendered HTML price cell spans Interchange + Scheme + V",,R7,primary_verified,,,,,,,
PL,Viva.com,Default IC++ other cards,moto,,120,99,,,,,,https://www.viva.com/pl-pl/pricing,"Visa | ✓ | ✓ | 1,20% | 0,99 PLN; wirtualny terminal i MOTO.",2026-08-20,,any,any,any,commercial,,false,virtual_terminal_moto,R5,patch_fino_r7.csv,,PLN,,,,,,published,SEEDABLE,rate_bps is Viva.com acquiring margin only; interchange and scheme are added separately. Fixed processing fee ,,R7,primary_verified,,,,,,,
PL,Viva.com,Default consumer pack (blended),online,,219,24,,,,,,https://www.viva.com/pl-pl/pricing,"Visa | 1,69% | –; minimalna opłata 0,15 PLN. Online Visa | 2,19% | 0,24 PLN; MOTO Visa | 2,19% | 0,99 PLN.",2026-08-20,,any,any,domestic,standard,,true,smart_checkout,R5,patch_fino_r7.csv,,PLN,,,,,,published,SEEDABLE,"Published consumer pack total is 2,19% + 0,24 PLN. The rendered HTML price cell spans Interchange + Scheme + V",,R7,primary_verified,,,,,,,
PL,Viva.com,Default IC++ other cards,online,,120,24,,,,,,https://www.viva.com/pl-pl/pricing,"Visa | ✓ | ✓ | 1,20% | 0,24 PLN.",2026-08-20,,any,any,any,commercial,,false,smart_checkout,R5,patch_fino_r7.csv,,PLN,,,,,,published,SEEDABLE,rate_bps is Viva.com acquiring margin only; interchange and scheme are added separately. Fixed processing fee ,,R7,primary_verified,,,,,,,
PT,Revolut Business,Basic,in_store,,260,2,1000,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"American Express all international cards: 2,8% + €0.20 online; 2,6% + €0.02 in-person. Revolut Terminal €189 +",2026-08-20,,any,any,non_eea,amex,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"Canal: Revolut Terminal/Lite. Revolut Terminal €189 + VAT; Lite Terminal €139 + VAT, pago único. Tap to Pay añ",,R7,primary_verified,,,,,,,
PT,Revolut Business,Basic,in_store,,260,2,1000,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"American Express domestic commercial cards: 2,8% + €0.20 online; 2,6% + €0.02 in-person. Revolut Terminal €189",2026-08-20,,any,any,domestic,commercial,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"Canal: Revolut Terminal/Lite. Revolut Terminal €189 + VAT; Lite Terminal €139 + VAT, pago único. Tap to Pay añ",,R7,primary_verified,,,,,,,
PT,Revolut Business,Basic,in_store,,170,2,1000,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"American Express domestic consumer cards: 1,7% + €0.20 online; 1,7% + €0.02 in-person. Revolut Terminal €189 +",2026-08-20,,any,any,domestic,consumer_a,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"Canal: Revolut Terminal/Lite. Revolut Terminal €189 + VAT; Lite Terminal €139 + VAT, pago único. Tap to Pay añ",,R7,primary_verified,,,,,,,
PT,Revolut Business,Basic,in_store,,80,2,1000,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"Domestic & European consumer cards: 1% + €0.20 online; 0,8% + €0.02 in-person. Revolut Terminal €189 + VAT; Li",2026-08-20,,any,any,any,consumer_v,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"Canal: Revolut Terminal/Lite. Revolut Terminal €189 + VAT; Lite Terminal €139 + VAT, pago único. Tap to Pay añ",,R7,primary_verified,,,,,,,
PT,Revolut Business,Basic,in_store,,260,2,1000,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"All international cards: 2,8% + €0.20 online; 2,6% + €0.02 in-person. Revolut Terminal €189 + VAT; Lite Termin",2026-08-20,,any,any,non_eea,visa_maste,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"Canal: Revolut Terminal/Lite. Revolut Terminal €189 + VAT; Lite Terminal €139 + VAT, pago único. Tap to Pay añ",,R7,primary_verified,,,,,,,
PT,Revolut Business,Grow,in_store,,260,2,3500,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"American Express all international cards: 2,8% + €0.20 online; 2,6% + €0.02 in-person. Revolut Terminal €189 +",2026-08-20,,any,any,non_eea,amex,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"Canal: Revolut Terminal/Lite. Revolut Terminal €189 + VAT; Lite Terminal €139 + VAT, pago único. Tap to Pay añ",,R7,primary_verified,,,,,,,
PT,Revolut Business,Grow,in_store,,260,2,3500,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"American Express domestic commercial cards: 2,8% + €0.20 online; 2,6% + €0.02 in-person. Revolut Terminal €189",2026-08-20,,any,any,domestic,commercial,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"Canal: Revolut Terminal/Lite. Revolut Terminal €189 + VAT; Lite Terminal €139 + VAT, pago único. Tap to Pay añ",,R7,primary_verified,,,,,,,
PT,Revolut Business,Grow,in_store,,170,2,3500,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"American Express domestic consumer cards: 1,7% + €0.20 online; 1,7% + €0.02 in-person. Revolut Terminal €189 +",2026-08-20,,any,any,domestic,consumer_a,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"Canal: Revolut Terminal/Lite. Revolut Terminal €189 + VAT; Lite Terminal €139 + VAT, pago único. Tap to Pay añ",,R7,primary_verified,,,,,,,
PT,Revolut Business,Grow,in_store,,80,2,3500,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"Domestic & European consumer cards: 1% + €0.20 online; 0,8% + €0.02 in-person. Revolut Terminal €189 + VAT; Li",2026-08-20,,any,any,any,consumer_v,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"Canal: Revolut Terminal/Lite. Revolut Terminal €189 + VAT; Lite Terminal €139 + VAT, pago único. Tap to Pay añ",,R7,primary_verified,,,,,,,
PT,Revolut Business,Grow,in_store,,260,2,3500,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"All international cards: 2,8% + €0.20 online; 2,6% + €0.02 in-person. Revolut Terminal €189 + VAT; Lite Termin",2026-08-20,,any,any,non_eea,visa_maste,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"Canal: Revolut Terminal/Lite. Revolut Terminal €189 + VAT; Lite Terminal €139 + VAT, pago único. Tap to Pay añ",,R7,primary_verified,,,,,,,
PT,Revolut Business,Scale,in_store,,260,2,12500,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"American Express all international cards: 2,8% + €0.20 online; 2,6% + €0.02 in-person. Revolut Terminal €189 +",2026-08-20,,any,any,non_eea,amex,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"Canal: Revolut Terminal/Lite. Revolut Terminal €189 + VAT; Lite Terminal €139 + VAT, pago único. Tap to Pay añ",,R7,primary_verified,,,,,,,
PT,Revolut Business,Scale,in_store,,260,2,12500,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"American Express domestic commercial cards: 2,8% + €0.20 online; 2,6% + €0.02 in-person. Revolut Terminal €189",2026-08-20,,any,any,domestic,commercial,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"Canal: Revolut Terminal/Lite. Revolut Terminal €189 + VAT; Lite Terminal €139 + VAT, pago único. Tap to Pay añ",,R7,primary_verified,,,,,,,
PT,Revolut Business,Scale,in_store,,170,2,12500,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"American Express domestic consumer cards: 1,7% + €0.20 online; 1,7% + €0.02 in-person. Revolut Terminal €189 +",2026-08-20,,any,any,domestic,consumer_a,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"Canal: Revolut Terminal/Lite. Revolut Terminal €189 + VAT; Lite Terminal €139 + VAT, pago único. Tap to Pay añ",,R7,primary_verified,,,,,,,
PT,Revolut Business,Scale,in_store,,80,2,12500,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"Domestic & European consumer cards: 1% + €0.20 online; 0,8% + €0.02 in-person. Revolut Terminal €189 + VAT; Li",2026-08-20,,any,any,any,consumer_v,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"Canal: Revolut Terminal/Lite. Revolut Terminal €189 + VAT; Lite Terminal €139 + VAT, pago único. Tap to Pay añ",,R7,primary_verified,,,,,,,
PT,Revolut Business,Scale,in_store,,260,2,12500,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"All international cards: 2,8% + €0.20 online; 2,6% + €0.02 in-person. Revolut Terminal €189 + VAT; Lite Termin",2026-08-20,,any,any,non_eea,visa_maste,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"Canal: Revolut Terminal/Lite. Revolut Terminal €189 + VAT; Lite Terminal €139 + VAT, pago único. Tap to Pay añ",,R7,primary_verified,,,,,,,
PT,Revolut Business,Basic,online,,280,20,1000,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"American Express all international cards: 2,8% + €0.20 online; 2,6% + €0.02 in-person.",2026-08-20,,any,any,non_eea,amex,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
PT,Revolut Business,Basic,online,,280,20,1000,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"American Express domestic commercial cards: 2,8% + €0.20 online; 2,6% + €0.02 in-person.",2026-08-20,,any,any,domestic,commercial,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
PT,Revolut Business,Basic,online,,170,20,1000,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"American Express domestic consumer cards: 1,7% + €0.20 online; 1,7% + €0.02 in-person.",2026-08-20,,any,any,domestic,consumer_a,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
PT,Revolut Business,Basic,online,,100,20,1000,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"Domestic & European consumer cards: 1% + €0.20 online; 0,8% + €0.02 in-person.",2026-08-20,,any,any,any,consumer_v,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
PT,Revolut Business,Basic,online,,280,20,1000,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"All international cards: 2,8% + €0.20 online; 2,6% + €0.02 in-person.",2026-08-20,,any,any,non_eea,visa_maste,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
PT,Revolut Business,Grow,online,,280,20,3500,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"American Express all international cards: 2,8% + €0.20 online; 2,6% + €0.02 in-person.",2026-08-20,,any,any,non_eea,amex,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
PT,Revolut Business,Grow,online,,280,20,3500,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"American Express domestic commercial cards: 2,8% + €0.20 online; 2,6% + €0.02 in-person.",2026-08-20,,any,any,domestic,commercial,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
PT,Revolut Business,Grow,online,,170,20,3500,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"American Express domestic consumer cards: 1,7% + €0.20 online; 1,7% + €0.02 in-person.",2026-08-20,,any,any,domestic,consumer_a,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
PT,Revolut Business,Grow,online,,100,20,3500,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"Domestic & European consumer cards: 1% + €0.20 online; 0,8% + €0.02 in-person.",2026-08-20,,any,any,any,consumer_v,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
PT,Revolut Business,Grow,online,,280,20,3500,,,,,https://www.revolut.com/en-PT/business/accept-payments-pricing/,"All international cards: 2,8% + €0.20 online; 2,6% + €0.02 in-person.",2026-08-20,,any,any,non_eea,visa_maste,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
